block,timestamp,blocktime,transactions,tps,events
106,1708599288029,24.002,2,0.08332638946754438,2
107,1708599312026,23.997,2,0.08334375130224611,2
108,1708599324029,12.003,2,0.16662501041406316,2
109,1708599342032,18.003,2,0.11109259567849802,2
110,1708599360030,17.998,2,0.11112345816201799,2
111,1708599372030,12,2,0.16666666666666666,2
112,1708599384032,12.002,2,0.16663889351774702,2
113,1708599408027,23.995,2,0.08335069806209627,2
114,1708599420030,12.003,660,54.98625343664084,1318
115,1708599432031,12.001,492,40.996583618031835,982
116,1708599462037,30.006,1098,36.59268146370726,2194
117,1708599480031,17.994,1100,61.13148827386907,2198
118,1708599504029,23.998,1060,44.17034752896075,2118
119,1708599522033,18.004,708,39.32459453454788,1414
120,1708599552026,29.993,348,11.60270729836962,694
121,1708599564029,12.003,528,43.98900274931267,1054
122,1708599582036,18.007,704,39.09590714722052,1406
123,1708599600028,17.992,2,0.11116051578479323,2
124,1708599612031,12.003,559,46.57169041073065,1116
125,1708599630034,18.003,672,37.327112147975335,1382
126,1708599648028,17.994,2,0.11114816049794377,88
127,1708599660029,12.001,597,49.74585451212399,1280
128,1708599678029,18,649,36.05555555555556,1376
129,1708599702033,24.004,2,0.08331944675887351,86
130,1708599714033,12,460,38.333333333333336,1004
131,1708599726032,11.999,395,32.919409950829234,788
132,1708599744028,17.996,2,0.11113580795732386,90
133,1708599762037,18.009,2,0.11105558331945138,90
134,1708599774030,11.993,2,0.16676394563495373,2
135,1708599792025,17.995,2,0.11114198388441233,90
136,1708599804029,12.004,2,0.16661112962345886,90
137,1708599822034,18.005,2,0.11108025548458762,90
138,1708599840027,17.993,2,0.11115433779803258,90
139,1708599852034,12.007,2,0.16656950112434413,90
140,1708599864033,11.999,2,0.16668055671305942,2
141,1708599888031,23.998,2,0.08334027835652971,178
142,1708599900032,12.001,2,0.16665277893508876,90
143,1708599912031,11.999,2,0.16668055671305942,90
144,1708599942032,30.001,2,0.06666444451851605,90
145,1708599954028,11.996,2,0.16672224074691563,90
146,1708599966030,12.002,2,0.16663889351774702,2
147,1708599984032,18.002,2,0.11109876680368849,90
148,1708600002036,18.004,2,0.1110864252388358,90
149,1708600014032,11.996,2,0.16672224074691563,90
150,1708600032026,17.994,2,0.11114816049794377,90
151,1708600044029,12.003,2,0.16662501041406316,90
152,1708600062035,18.006,2,0.11107408641563923,90
153,1708600080025,17.99,2,0.11117287381878822,90
154,1708600092031,12.006,2,0.16658337497917708,90
155,1708600104029,11.998,2,0.16669444907484582,90
156,1708600128029,24,2,0.08333333333333333,90
157,1708600140029,12,2,0.16666666666666666,90
158,1708600152029,12,2,0.16666666666666666,90
