block,timestamp,blocktime,transactions,tps,events
98,1708590024029,12.003,2,0.16662501041406316,2
99,1708590048033,24.004,2,0.08331944675887351,2
100,1708590060028,11.995,2,0.16673614005835766,2
101,1708590072028,12,2,0.16666666666666666,2
102,1708590096029,24.001,2,0.083329861255781,2
103,1708590108031,12.002,2,0.16663889351774702,2
104,1708590120031,12,2,0.16666666666666666,2
105,1708590144027,23.996,95,3.958993165527588,95
106,1708590156028,12.001,475,39.58003499708358,475
107,1708590168034,12.006,551,45.893719806763286,551
108,1708590192028,23.994,1199,49.970826039843296,1199
109,1708590204028,12,563,46.916666666666664,563
110,1708590216029,12.001,576,47.99600033330556,576
111,1708590240028,23.999,1197,49.87707821159215,1197
112,1708590252030,12.002,578,48.15864022662889,578
113,1708590264025,11.995,530,44.18507711546478,530
114,1708590294025,30,17,0.5666666666666667,17
115,1708590306028,12.003,701,58.40206615012914,701
116,1708590318031,12.003,559,46.57169041073065,559
117,1708590336028,17.997,2,0.11112963271656387,2
118,1708590348033,12.005,683,56.8929612661391,683
119,1708590360026,11.993,556,46.36037688651713,556
120,1708590390025,29.999,2,0.06666888896296544,2
121,1708590408034,18.009,1234,68.52129490810151,1234
122,1708590438038,30.004,2,0.06665777896280496,2
123,1708590450028,11.99,12,1.0008340283569641,56
124,1708590480032,30.004,2,0.06665777896280496,90
125,1708590492028,11.996,2,0.16672224074691563,46
126,1708590504031,12.003,508,42.32275264517204,508
127,1708590528037,24.006,2,0.08331250520703158,90
128,1708590540030,11.993,2,0.16676394563495373,46
129,1708590552034,12.004,2,0.16661112962345886,2
130,1708590576027,23.993,2,0.08335764598007753,46
131,1708590588035,12.008,2,0.16655562958027983,46
132,1708590600031,11.996,2,0.16672224074691563,2
133,1708590624029,23.998,2,0.08334027835652971,90
134,1708590636028,11.999,2,0.16668055671305942,46
135,1708590654028,18,2,0.1111111111111111,46
136,1708590672026,17.998,2,0.11112345816201799,46
137,1708590684027,12.001,2,0.16665277893508876,46
138,1708590720029,36.002,2,0.0555524693072607,90
139,1708590732027,11.998,2,0.16669444907484582,46
140,1708590744032,12.005,2,0.1665972511453561,46
141,1708590768040,24.008,2,0.08330556481172943,46
142,1708590780026,11.986,2,0.1668613382279326,46
143,1708590792030,12.004,2,0.16661112962345886,46
144,1708590828033,36.003,2,0.055550926311696246,46
145,1708590840032,11.999,2,0.16668055671305942,46
146,1708590864030,23.998,2,0.08334027835652971,46
147,1708590876028,11.998,2,0.16669444907484582,46
148,1708590888035,12.007,2,0.16656950112434413,46
149,1708590912028,23.993,2,0.08335764598007753,46
150,1708590924028,12,2,0.16666666666666666,46
151,1708590936029,12.001,2,0.16665277893508876,46
152,1708590960026,23.997,2,0.08334375130224611,46
153,1708590972030,12.004,2,0.16661112962345886,46
154,1708590984027,11.997,2,0.16670834375260482,46
155,1708591008029,24.002,2,0.08332638946754438,46
156,1708591020029,12,2,0.16666666666666666,46
157,1708591032030,12.001,2,0.16665277893508876,46
158,1708591056026,23.996,2,0.08334722453742291,46
159,1708591068035,12.009,2,0.16654176034640686,46
160,1708591080029,11.994,2,0.16675004168751043,46
