block,timestamp,blocktime,transactions,tps,events
102,1708602174027,11.999,2,0.16668055671305942,2
103,1708602198031,24.004,2,0.08331944675887351,2
104,1708602210028,11.997,2,0.16670834375260482,2
105,1708602222027,11.999,2,0.16668055671305942,2
106,1708602240026,17.999,2,0.11111728429357187,2
107,1708602258033,18.007,2,0.11106791803187649,2
108,1708602270031,11.998,2,0.16669444907484582,2
109,1708602288027,17.996,2,0.11113580795732386,2
110,1708602300031,12.004,190,15.828057314228591,378
111,1708602318032,18.001,725,40.27554024776401,1448
112,1708602336027,17.995,977,54.29285912753542,1952
113,1708602354028,18.001,705,39.164490861618795,1408
114,1708602384027,29.999,527,17.567252241741393,1052
115,1708602402030,18.003,718,39.88224184858079,1434
116,1708602438034,36.004,2,0.055549383401844246,2
117,1708602450029,11.995,571,47.60316798666111,1140
118,1708602480026,29.997,2,0.06667333400006667,2
119,1708602498033,18.007,650,36.09707336035986,1298
120,1708602528027,29.994,2,0.0666800026672001,104
121,1708602540030,12.003,561,46.73831542114471,1192
122,1708602558036,18.006,668,37.0987448628235,1412
123,1708602576026,17.99,2,0.11117287381878822,80
124,1708602588030,12.004,568,47.317560813062315,1220
125,1708602606029,17.999,661,36.7242624590255,1394
126,1708602624027,17.998,2,0.11112345816201799,86
127,1708602636031,12.004,606,50.48317227590803,1290
128,1708602654028,17.997,678,37.672945490915154,1354
129,1708602684027,29.999,449,14.96716557218574,980
130,1708602702026,17.999,654,36.335351963998,1388
131,1708602720026,18,2,0.1111111111111111,2
132,1708602738033,18.007,2,0.11106791803187649,90
133,1708602750028,11.995,126,10.504376823676532,338
134,1708602768025,17.997,2,0.11112963271656387,2
135,1708602780033,12.008,2,0.16655562958027983,90
136,1708602798033,18,2,0.1111111111111111,90
137,1708602816026,17.993,2,0.11115433779803258,90
138,1708602828030,12.004,2,0.16661112962345886,90
139,1708602840027,11.997,2,0.16670834375260482,90
140,1708602864025,23.998,2,0.08334027835652971,90
141,1708602876032,12.007,2,0.16656950112434413,90
142,1708602888029,11.997,2,0.16670834375260482,90
143,1708602918038,30.009,2,0.06664667266486721,90
144,1708602930030,11.992,2,0.1667778519012675,90
145,1708602942027,11.997,2,0.16670834375260482,90
146,1708602960024,17.997,2,0.11112963271656387,90
147,1708602978037,18.013,2,0.11103092211180812,90
148,1708603008026,29.989,2,0.06669112007736169,90
149,1708603020031,12.005,2,0.1665972511453561,90
150,1708603038033,18.002,2,0.11109876680368849,90
151,1708603056027,17.994,2,0.11114816049794377,90
152,1708603068028,12.001,2,0.16665277893508876,90
153,1708603080029,12.001,2,0.16665277893508876,90
154,1708603104026,23.997,2,0.08334375130224611,90
155,1708603116030,12.004,2,0.16661112962345886,90
