block,timestamp,blocktime,transactions,tps,events
42,1708514880028,47.998,2,0.04166840285011876,2
43,1708514928030,48.002,2,0.0416649306278905,2
44,1708514976033,48.003,822,17.12392975439035,1642
45,1708515024027,47.994,1029,21.440180022502812,2056
46,1708515072026,47.999,1015,21.14627388070585,2028
47,1708515120025,47.999,953,19.85458030375633,1904
48,1708515168028,48.003,1033,21.5194883653105,2064
49,1708515216033,48.005,1037,21.601916467034684,2072
50,1708515264028,47.995,1047,21.814772372122096,2092
51,1708515312029,48.001,1034,21.541217891293932,2066
52,1708515360027,47.998,1021,21.271719654985624,2040
53,1708515408028,48.001,1029,21.437053394720945,2144
54,1708515456034,48.006,2,0.04166145898429363,90
55,1708515504027,47.993,2,0.041672743941824845,90
56,1708515552028,48.001,2,0.04166579862919523,90
57,1708515600029,48.001,2,0.04166579862919523,90
58,1708515648028,47.999,2,0.041667534740307086,90
59,1708515696034,48.006,2,0.04166145898429363,90
60,1708515744026,47.992,2,0.041673612268711455,90
61,1708515792026,48,2,0.041666666666666664,90
62,1708515840030,48.004,2,0.04166319473377219,90
63,1708515888029,47.999,2,0.041667534740307086,90
64,1708515936033,48.004,2,0.04166319473377219,90
65,1708515984026,47.993,2,0.041672743941824845,90
66,1708516032025,47.999,2,0.041667534740307086,90
67,1708516080028,48.003,2,0.041664062662750245,90
