block,timestamp,blocktime,transactions,tps
131,1675621392029,12,2,0.16666666666666666
132,1675621404029,12,2,0.16666666666666666
133,1675621416025,11.996,2,0.16672224074691563
134,1675621428027,12.002,2,0.16663889351774702
135,1675621440033,12.006,2,0.16658337497917708
136,1675621452026,11.993,2,0.16676394563495373
137,1675621464028,12.002,2,0.16663889351774702
138,1675621476027,11.999,2,0.16668055671305942
139,1675621488024,11.997,2,0.16670834375260482
140,1675621500030,12.006,188,15.658837248042644
141,1675621512031,12.001,308,25.664527956003667
142,1675621524027,11.996,403,33.5945315105035
143,1675621536029,12.002,558,46.492251291451424
144,1675621566024,29.995,526,17.536256042673777
145,1675621584025,18.001,1020,56.66351869340592
146,1675621602025,18,452,25.11111111111111
147,1675621620030,18.005,478,26.548181060816443
148,1675621638025,17.995,127,7.057515976660183
149,1675621656026,18.001,2,0.1111049386145214
150,1675621680037,24.011,1019,42.43888217900129
151,1675621698029,17.992,2,0.11116051578479323
152,1675621710027,11.998,2,0.16669444907484582
153,1675621722028,12.001,657,54.74543788017665
154,1675621740029,18.001,2,0.1111049386145214
155,1675621752025,11.996,288,24.00800266755585
156,1675621764026,12.001,2,0.16665277893508876
157,1675621776027,12.001,2,0.16665277893508876
158,1675621788026,11.999,2,0.16668055671305942
159,1675621800031,12.005,2,0.1665972511453561
160,1675621812028,11.997,2,0.16670834375260482
161,1675621824028,12,2,0.16666666666666666
162,1675621836028,12,2,0.16666666666666666
163,1675621848028,12,2,0.16666666666666666
164,1675621866027,17.999,2,0.11111728429357187
165,1675621878029,12.002,2,0.16663889351774702
166,1675621890027,11.998,2,0.16669444907484582
167,1675621902029,12.002,2,0.16663889351774702
168,1675621926025,23.996,2,0.08334722453742291
169,1675621938028,12.003,2,0.16662501041406316
170,1675621950027,11.999,2,0.16668055671305942
171,1675621962026,11.999,2,0.16668055671305942
172,1675621980035,18.009,2,0.11105558331945138
173,1675621992027,11.992,2,0.1667778519012675
174,1675622004028,12.001,2,0.16665277893508876
175,1675622016030,12.002,2,0.16663889351774702
176,1675622028030,12,2,0.16666666666666666
177,1675622040031,12.001,2,0.16665277893508876
178,1675622052029,11.998,2,0.16669444907484582
179,1675622064026,11.997,2,0.16670834375260482
180,1675622076028,12.002,2,0.16663889351774702
181,1675622088030,12.002,2,0.16663889351774702
182,1675622100032,12.002,2,0.16663889351774702
