block,timestamp,blocktime,transactions,tps,events
41,1708529232032,96.007,2,0.02083181434687054,2
42,1708529280026,47.994,2,0.041671875651123055,2
43,1708529328029,48.003,2,0.041664062662750245,2
44,1708529376026,47.997,1067,22.230556076421443,2132
45,1708529430037,54.011,1073,19.86632352668901,2144
46,1708529472025,41.988,1066,25.38820615413928,2130
47,1708529520030,48.005,1047,21.810228101239453,2092
48,1708529568026,47.996,1034,21.54346195516293,2066
49,1708529616027,48.001,1025,21.353721797462555,2136
50,1708529670038,54.011,1002,18.551776489974262,2090
51,1708529712028,41.99,996,23.719933317456537,2078
52,1708529760028,48,965,20.104166666666668,2016
53,1708529808030,48.002,2,0.0416649306278905,90
54,1708529856027,47.997,2,0.04166927099610392,90
55,1708529910036,54.009,2,0.037030865226166006,90
56,1708529952029,41.993,2,0.047626985449955944,90
57,1708530000027,47.998,2,0.04166840285011876,90
58,1708530048025,47.998,2,0.04166840285011876,90
59,1708530102030,54.005,2,0.037033607999259324,90
60,1708530150035,48.005,2,0.04166232684095406,90
61,1708530192029,41.994,2,0.0476258513120922,2
62,1708530240026,47.997,2,0.04166927099610392,90
63,1708530288030,48.004,2,0.04166319473377219,90
