block,timestamp,blocktime,transactions,tps
96,1675534572024,23.996,2,0.08334722453742291
97,1675534590025,18.001,2,0.1111049386145214
98,1675534608024,17.999,2,0.11111728429357187
99,1675534626026,18.002,2,0.11109876680368849
100,1675534644028,18.002,2,0.11109876680368849
101,1675534656025,11.997,2,0.16670834375260482
102,1675534680023,23.998,13,0.5417118093174431
103,1675534692026,12.003,65,5.415312838457052
104,1675534716022,23.996,200,8.334722453742291
105,1675534734027,18.005,191,10.608164398778118
106,1675534752024,17.997,200,11.112963271656387
107,1675534764030,12.006,137,11.41096118607363
108,1675534788024,23.994,200,8.335417187630242
109,1675534800027,12.003,155,12.913438307089894
110,1675534830029,30.002,57,1.899873341777215
111,1675534842028,11.999,2,0.16668055671305942
112,1675534860025,17.997,2,0.11112963271656387
113,1675534872027,12.002,2,0.16663889351774702
114,1675534896023,23.996,2,0.08334722453742291
115,1675534908028,12.005,2,0.1665972511453561
116,1675534932024,23.996,2,0.08334722453742291
117,1675534944031,12.007,2,0.16656950112434413
118,1675534968024,23.993,2,0.08335764598007753
119,1675534980027,12.003,2,0.16662501041406316
120,1675535004027,24,2,0.08333333333333333
121,1675535016032,12.005,2,0.1665972511453561
122,1675535040024,23.992,2,0.08336112037345782
123,1675535052030,12.006,2,0.16658337497917708
124,1675535076024,23.994,2,0.08335417187630241
125,1675535088027,12.003,2,0.16662501041406316
126,1675535112024,23.997,2,0.08334375130224611
127,1675535124030,12.006,2,0.16658337497917708
128,1675535148024,23.994,2,0.08335417187630241
129,1675535160028,12.004,2,0.16661112962345886
130,1675535184029,24.001,2,0.083329861255781
131,1675535196030,12.001,2,0.16665277893508876
132,1675535220025,23.995,2,0.08335069806209627
133,1675535232028,12.003,2,0.16662501041406316
134,1675535256026,23.998,2,0.08334027835652971
135,1675535268030,12.004,2,0.16661112962345886
136,1675535292023,23.993,2,0.08335764598007753
