block,timestamp,blocktime,transactions,tps,events
73,1708576278034,42.002,2,0.04761678015332603,2
74,1708576290028,11.994,2,0.16675004168751043,2
75,1708576320026,29.998,2,0.06667111140742715,2
76,1708576338032,18.006,2,0.11107408641563923,2
77,1708576368027,29.995,1092,36.406067677946325,2182
78,1708576386026,17.999,714,39.66887049280516,1391
79,1708576416025,29.999,1101,36.70122337411247,1978
80,1708576434028,18.003,751,41.71526967727601,1391
81,1708576470028,36,1050,29.166666666666668,1900
82,1708576518041,48.013,1045,21.764938662445587,1885
83,1708576560026,41.985,1023,24.36584494462308,1862
84,1708576578032,18.006,706,39.20915250472065,1390
85,1708576608030,29.998,201,6.70044669644643,436
86,1708576620031,12.001,538,44.82959753353887,1090
87,1708576656028,35.997,2,0.055560185571019806,82
88,1708576668030,12.002,570,47.49208465255791,1150
89,1708576704028,35.998,2,0.055558642146785936,90
90,1708576716033,12.005,578,48.14660558100791,1163
91,1708576764033,48,657,13.6875,1300
92,1708576800027,35.994,2,0.055564816358281935,90
93,1708576818034,18.007,2,0.11106791803187649,90
94,1708576848028,29.994,2,0.0666800026672001,90
95,1708576860031,12.003,2,0.16662501041406316,90
96,1708576896026,35.995,2,0.055563272676760665,90
97,1708576908031,12.005,2,0.1665972511453561,90
98,1708576944027,35.996,2,0.055561729081008995,90
99,1708576956029,12.002,2,0.16663889351774702,90
100,1708576998035,42.006,2,0.04761224586963767,90
101,1708577010031,11.996,2,0.16672224074691563,90
102,1708577040027,29.996,2,0.06667555674089878,2
103,1708577058036,18.009,2,0.11105558331945138,90
104,1708577088026,29.99,2,0.06668889629876626,90
105,1708577100029,12.003,2,0.16662501041406316,90
106,1708577136028,35.999,2,0.055557098808300225,90
107,1708577148031,12.003,2,0.16662501041406316,90
