block,timestamp,blocktime,transactions,tps,events
47,1708525824026,47.999,2,0.041667534740307086,2
48,1708525872029,48.003,2,0.041664062662750245,2
49,1708525920028,47.999,650,13.541948790599804,1298
50,1708525968032,48.004,964,20.081659861678194,1926
51,1708526016031,47.999,952,19.833746536386172,1902
52,1708526064025,47.994,1076,22.419469100304205,2150
53,1708526112029,48.004,958,19.956670277476878,1914
54,1708526160027,47.998,993,20.688362015083964,1984
55,1708526208031,48.004,1056,21.998166819431717,2198
56,1708526256025,47.994,969,20.19002375296912,2024
57,1708526304026,48.001,979,20.395408428991065,2044
58,1708526352029,48.003,263,5.478824240151657,612
59,1708526400025,47.996,2,0.041670139178264856,90
60,1708526448030,48.005,2,0.04166232684095406,90
61,1708526496031,48.001,2,0.04166579862919523,90
62,1708526544028,47.997,2,0.04166927099610392,90
63,1708526592028,48,2,0.041666666666666664,90
64,1708526640028,48,2,0.041666666666666664,90
65,1708526688033,48.005,2,0.04166232684095406,90
66,1708526736027,47.994,2,0.041671875651123055,90
67,1708526784030,48.003,2,0.041664062662750245,90
68,1708526832029,47.999,2,0.041667534740307086,90
69,1708526880026,47.997,2,0.04166927099610392,90
