block,timestamp,blocktime,transactions,tps,events
44,1708522224027,48,2,0.041666666666666664,2
45,1708522272030,48.003,2,0.041664062662750245,2
46,1708522320027,47.997,128,2.666833343750651,254
47,1708522374033,54.006,1043,19.312668962707846,2084
48,1708522416026,41.993,1060,25.24230228847665,2118
49,1708522464026,48,1045,21.770833333333332,2088
50,1708522512029,48.003,1028,21.415328208653627,2054
51,1708522560026,47.997,1035,21.56384774048378,2068
52,1708522614034,54.008,998,18.478743889794103,2082
53,1708522656026,41.992,1065,25.361973709277958,2216
54,1708522704027,48.001,934,19.457927959834173,1954
55,1708522752027,48,2,0.041666666666666664,90
56,1708522800029,48.002,2,0.0416649306278905,86
57,1708522854037,54.008,2,0.03703155088135091,76
58,1708522896031,41.994,2,0.0476258513120922,70
59,1708522944027,47.996,2,0.041670139178264856,64
60,1708522992027,48,2,0.041666666666666664,58
61,1708523040026,47.999,2,0.041667534740307086,62
62,1708523094035,54.009,2,0.037030865226166006,68
63,1708523136026,41.991,2,0.04762925388773785,62
64,1708523184026,48,2,0.041666666666666664,58
65,1708523232028,48.002,2,0.0416649306278905,56
