block,timestamp,blocktime,transactions,tps,events
43,1708537872028,41.992,2,0.047628119641836546,2
44,1708537920025,47.997,2,0.04166927099610392,2
45,1708537968026,48.001,2,0.04166579862919523,2
46,1708538022035,54.009,2,0.037030865226166006,2
47,1708538070034,47.999,2,0.041667534740307086,2
48,1708538112027,41.993,2,0.047626985449955944,2
49,1708538160026,47.999,2,0.041667534740307086,2
50,1708538208027,48.001,919,19.145434470115205,3670
51,1708538256027,48,915,19.0625,3654
52,1708538310037,54.01,917,16.978337344936122,3701
53,1708538352028,41.991,901,21.4569788764259,3637
54,1708538400026,47.998,870,18.12575523980166,3513
55,1708538448028,48.002,892,18.582559060039163,3601
56,1708538496035,48.007,910,18.95556897952382,3673
57,1708538550035,54,883,16.35185185185185,3565
58,1708538592027,41.992,862,20.52771956563155,3481
59,1708538640027,48,143,2.9791666666666665,605
60,1708538688025,47.998,2,0.04166840285011876,41
61,1708538736029,48.004,2,0.04166319473377219,41
62,1708538832027,95.998,2,0.020833767370153543,80
63,1708538880027,48,2,0.041666666666666664,41
