block,timestamp,blocktime,transactions,tps
48,1675428804024,35.995,2,0.055563272676760665
49,1675428840024,36,2,0.05555555555555555
50,1675428876027,36.003,2,0.055550926311696246
51,1675428912024,35.997,2,0.055560185571019806
52,1675428948029,36.005,2,0.05554784057769754
53,1675428984027,35.998,2,0.055558642146785936
54,1675429020026,35.999,2,0.055557098808300225
55,1675429056026,36,2,0.05555555555555555
56,1675429092028,36.002,2,0.0555524693072607
57,1675429128030,36.002,222,6.166324093105938
58,1675429164023,35.993,362,10.057511182729975
59,1675429200028,36.005,362,10.054159144563254
60,1675429236025,35.997,262,7.278384309803595
61,1675429272029,36.004,2,0.055549383401844246
62,1675429308031,36.002,2,0.0555524693072607
