block,timestamp,blocktime,transactions,tps
118,1675618818026,11.994,2,0.16675004168751043
119,1675618830031,12.005,2,0.1665972511453561
120,1675618842033,12.002,2,0.16663889351774702
121,1675618854027,11.994,2,0.16675004168751043
122,1675618866031,12.004,2,0.16661112962345886
123,1675618878028,11.997,2,0.16670834375260482
124,1675618890025,11.997,2,0.16670834375260482
125,1675618902026,12.001,2,0.16665277893508876
126,1675618914031,12.005,2,0.1665972511453561
127,1675618926028,11.997,2,0.16670834375260482
128,1675618938030,12.002,2,0.16663889351774702
129,1675618956029,17.999,2,0.11111728429357187
130,1675618968028,11.999,2,0.16668055671305942
131,1675618986030,18.002,2,0.11109876680368849
132,1675619004038,18.008,2,0.11106175033318526
133,1675619016026,11.988,2,0.16683350016683351
134,1675619028024,11.998,2,0.16669444907484582
135,1675619046031,18.007,2,0.11106791803187649
136,1675619058026,11.995,2,0.16673614005835766
137,1675619070022,11.996,2,0.16672224074691563
138,1675619082030,12.008,2,0.16655562958027983
139,1675619094031,12.001,2,0.16665277893508876
140,1675619106028,11.997,2,0.16670834375260482
141,1675619118029,12.001,2,0.16665277893508876
142,1675619130026,11.997,2,0.16670834375260482
143,1675619142024,11.998,2,0.16669444907484582
144,1675619154025,12.001,2,0.16665277893508876
145,1675619166030,12.005,2,0.1665972511453561
146,1675619178022,11.992,2,0.1667778519012675
147,1675619190028,12.006,2,0.16658337497917708
148,1675619202031,12.003,2,0.16662501041406316
149,1675619214023,11.992,2,0.1667778519012675
150,1675619232032,18.009,2,0.11105558331945138
151,1675619244025,11.993,2,0.16676394563495373
152,1675619256030,12.005,2,0.1665972511453561
153,1675619268027,11.997,2,0.16670834375260482
154,1675619286027,18,65,3.611111111111111
155,1675619298029,12.002,107,8.915180803199465
156,1675619316024,17.995,107,5.94609613781606
157,1675619328031,12.007,107,8.911468310152411
158,1675619352023,23.992,128,5.3351117039013
159,1675619364028,12.005,128,10.66222407330279
160,1675619376033,12.005,326,27.155351936693044
161,1675619388026,11.993,128,10.672892520637038
162,1675619406034,18.008,86,4.775655264326966
163,1675619418029,11.995,38,3.1679866611087957
164,1675619430025,11.996,2,0.16672224074691563
165,1675619442030,12.005,2,0.1665972511453561
166,1675619454031,12.001,2,0.16665277893508876
