block,timestamp,blocktime,transactions,tps,events
73,1708576278034,42.002,2,0.04761678015332603,2
74,1708576290028,11.994,2,0.16675004168751043,2
75,1708576320025,29.997,2,0.06667333400006667,2
76,1708576338032,18.007,2,0.11106791803187649,2
77,1708576368028,29.996,2,0.06667555674089878,2
78,1708576380029,12.001,2,0.16665277893508876,2
79,1708576416025,35.996,2,0.055561729081008995,2
80,1708576428027,12.002,2,0.16663889351774702,2
81,1708576464027,36,2,0.05555555555555555,2
82,1708576476028,12.001,2,0.16665277893508876,2
83,1708576518033,42.005,2,0.04761337935960004,2
84,1708576530028,11.995,2,0.16673614005835766,2
85,1708576560024,29.996,419,13.968529137218296,1670
86,1708576578032,18.008,593,32.92980897378943,2366
87,1708576608028,29.996,851,28.370449393252436,3437
88,1708576626027,17.999,627,34.83526862603478,2541
89,1708576656027,30,823,27.433333333333334,3325
90,1708576674029,18.002,587,32.60748805688257,2381
91,1708576704027,29.998,833,27.768517901193412,3365
92,1708576722030,18.003,597,33.16113981003166,2421
93,1708576758032,36.002,796,22.10988278428976,3217
94,1708576800025,41.993,789,18.788845760007618,3189
95,1708576818034,18.009,598,33.205619412515965,2425
96,1708576848026,29.992,850,28.34089090424113,3433
97,1708576866029,18.003,605,33.605510192745655,2453
98,1708576896029,30,155,5.166666666666667,653
99,1708576908031,12.002,487,40.5765705715714,1981
100,1708576944027,35.996,2,0.055561729081008995,41
101,1708576956030,12.003,422,35.15787719736733,1721
102,1708576998034,42.004,2,0.047614512903532996,41
103,1708577040026,41.992,2,0.047628119641836546,80
104,1708577058036,18.01,2,0.11104941699056078,41
105,1708577088025,29.989,2,0.06669112007736169,41
106,1708577100028,12.003,2,0.16662501041406316,41
107,1708577136027,35.999,2,0.055557098808300225,41
108,1708577148031,12.004,2,0.16661112962345886,41
