block,timestamp,blocktime,transactions,tps,events
135,1708460082025,11.998,2,0.16669444907484582,2
136,1708460094028,12.003,2,0.16662501041406316,2
137,1708460106032,12.004,2,0.16661112962345886,2
138,1708460118030,11.998,2,0.16669444907484582,2
139,1708460130028,11.998,2,0.16669444907484582,2
140,1708460142031,12.003,2,0.16662501041406316,2
141,1708460154028,11.997,2,0.16670834375260482,2
142,1708460166029,12.001,2,0.16665277893508876,2
143,1708460178043,12.014,2,0.166472448809722,2
144,1708460190032,11.989,2,0.1668195846192343,2
145,1708460208026,17.994,2,0.11114816049794377,2
146,1708460220026,12,2,0.16666666666666666,2
147,1708460238040,18.014,2,0.11102475852115022,2
148,1708460250032,11.992,2,0.1667778519012675,2
149,1708460262027,11.995,2,0.16673614005835766,2
150,1708460274029,12.002,2,0.16663889351774702,2
151,1708460286029,12,2,0.16666666666666666,2
152,1708460298034,12.005,2,0.1665972511453561,2
153,1708460310025,11.991,2,0.16679176048703195,2
154,1708460322028,12.003,2,0.16662501041406316,2
155,1708460334029,12.001,2,0.16665277893508876,2
156,1708460346027,11.998,2,0.16669444907484582,2
157,1708460358033,12.006,2,0.16658337497917708,2
158,1708460370032,11.999,2,0.16668055671305942,2
159,1708460382028,11.996,2,0.16672224074691563,2
160,1708460400025,17.997,2,0.11112963271656387,2
161,1708460418033,18.008,566,31.430475344291427,2258
162,1708460430029,11.996,400,33.344448149383126,1594
163,1708460442027,11.998,446,37.172862143690615,1778
164,1708460454037,12.01,388,32.306411323896754,1585
165,1708460466027,11.99,417,34.778982485404505,1701
166,1708460478035,12.008,404,33.644237175216524,1649
167,1708460490032,11.997,450,37.50937734433609,1833
168,1708460508027,17.995,859,47.7354820783551,3469
169,1708460526029,18.002,601,33.38517942450839,2476
170,1708460544031,18.002,821,45.60604377291412,3317
171,1708460562027,17.996,166,9.22427206045788,736
172,1708460574030,12.003,471,39.24018995251187,1917
173,1708460586032,12.002,404,33.6610564905849,1649
174,1708460598034,12.002,390,32.49458423596067,1593
175,1708460610029,11.995,2,0.16673614005835766,41
176,1708460622032,12.003,134,11.163875697742231,569
177,1708460634031,11.999,432,36.00300025002083,1761
178,1708460646030,11.999,397,33.086090507542295,1621
179,1708460658035,12.005,2,0.1665972511453561,41
180,1708460670035,12,2,0.16666666666666666,41
181,1708460682031,11.996,549,45.76525508502834,2229
182,1708460700026,17.995,2,0.11114198388441233,41
183,1708460718037,18.011,2,0.11104325134639943,41
184,1708460730031,11.994,567,47.27363681840921,2301
185,1708460742029,11.998,404,33.67227871311886,1649
186,1708460754029,12,2,0.16666666666666666,41
187,1708460766028,11.999,2,0.16668055671305942,41
188,1708460778034,12.006,166,13.826420123271697,697
189,1708460790028,11.994,429,35.767883941970986,1749
190,1708460802029,12.001,2,0.16665277893508876,41
191,1708460814032,12.003,2,0.16662501041406316,41
192,1708460826032,12,2,0.16666666666666666,41
193,1708460838039,12.007,185,15.407678854001833,773
194,1708460850029,11.99,2,0.16680567139282734,41
195,1708460862031,12.002,2,0.16663889351774702,41
196,1708460874029,11.998,2,0.16669444907484582,41
197,1708460886027,11.998,2,0.16669444907484582,41
198,1708460898031,12.004,2,0.16661112962345886,41
199,1708460910032,12.001,2,0.16665277893508876,41
200,1708460928029,17.997,2,0.11112963271656387,41
201,1708460940030,12.001,2,0.16665277893508876,41
202,1708460958037,18.007,2,0.11106791803187649,80
203,1708460970028,11.991,2,0.16679176048703195,41
204,1708460982035,12.007,2,0.16656950112434413,41
205,1708460994028,11.993,2,0.16676394563495373,41
206,1708461006029,12.001,2,0.16665277893508876,41
207,1708461018042,12.013,2,0.16648630650129026,41
208,1708461030031,11.989,2,0.1668195846192343,41
209,1708461042030,11.999,2,0.16668055671305942,41
