block,timestamp,blocktime,transactions,tps,events
42,1708529232027,41.993,2,0.047626985449955944,2
43,1708529280024,47.997,2,0.04166927099610392,2
44,1708529328027,48.003,2,0.041664062662750245,2
45,1708529376025,47.998,2,0.04166840285011876,2
46,1708529430036,54.011,2,0.0370294939919646,2
47,1708529472025,41.989,2,0.047631522541618045,2
48,1708529520025,48,2,0.041666666666666664,2
49,1708529568023,47.998,817,17.021542564273513,3262
50,1708529616027,48.004,805,16.769435880343305,3214
51,1708529670037,54.01,844,15.626735789668581,3385
52,1708529712028,41.991,856,20.3853206639518,3430
53,1708529760029,48.001,917,19.103768671486012,3674
54,1708529808028,47.999,861,17.937873705702202,3450
55,1708529856027,47.999,840,17.500364590928978,3372
56,1708529910035,54.008,824,15.256998963116574,3293
57,1708529952027,41.992,802,19.098875976376455,3223
58,1708530000026,47.999,831,17.312860684597595,3348
59,1708530048026,48,632,13.166666666666666,2549
60,1708530096030,48.004,2,0.04166319473377219,41
61,1708530192030,96,2,0.020833333333333332,80
62,1708530240028,47.998,2,0.04166840285011876,41
63,1708530288028,48,2,0.041666666666666664,41
