block,timestamp,blocktime,transactions,tps
96,1675534572025,23.999,2,0.08333680570023752
97,1675534590023,17.998,2,0.11112345816201799
98,1675534608029,18.006,2,0.11107408641563923
99,1675534620024,11.995,2,0.16673614005835766
100,1675534644032,24.008,2,0.08330556481172943
101,1675534656023,11.991,2,0.16679176048703195
102,1675534680024,24.001,2,0.083329861255781
103,1675534692024,12,2,0.16666666666666666
104,1675534716025,24.001,2,0.083329861255781
105,1675534734026,18.001,2,0.1111049386145214
106,1675534752027,18.001,2,0.1111049386145214
107,1675534764029,12.002,2,0.16663889351774702
108,1675534788026,23.997,2,0.08334375130224611
109,1675534800025,11.999,2,0.16668055671305942
110,1675534824030,24.005,2,0.08331597583836702
111,1675534836023,11.993,2,0.16676394563495373
112,1675534860026,24.003,2,0.08332291796858726
113,1675534872026,12,2,0.16666666666666666
114,1675534896028,24.002,2,0.08332638946754438
115,1675534908026,11.998,2,0.16669444907484582
116,1675534932030,24.004,2,0.08331944675887351
117,1675534944028,11.998,2,0.16669444907484582
118,1675534968034,24.006,2,0.08331250520703158
119,1675534980026,11.992,57,4.753168779186124
120,1675535004029,24.003,155,6.457526142565513
121,1675535016025,11.996,200,16.672224074691563
122,1675535040028,24.003,164,6.8324792734241555
123,1675535052027,11.999,200,16.668055671305943
124,1675535076024,23.997,164,6.834187606784181
125,1675535088027,12.003,200,16.662501041406315
126,1675535112030,24.003,65,2.707994833979086
127,1675535124030,12,13,1.0833333333333333
128,1675535148026,23.996,2,0.08334722453742291
129,1675535160026,12,2,0.16666666666666666
130,1675535184032,24.006,2,0.08331250520703158
131,1675535196027,11.995,2,0.16673614005835766
132,1675535220028,24.001,2,0.083329861255781
133,1675535232027,11.999,2,0.16668055671305942
134,1675535256027,24,2,0.08333333333333333
135,1675535268027,12,2,0.16666666666666666
136,1675535292027,24,2,0.08333333333333333
