block,timestamp,blocktime,transactions,tps,events
42,1708544544027,47.999,2,0.041667534740307086,2
43,1708544592027,48,2,0.041666666666666664,2
44,1708544640030,48.003,2,0.041664062662750245,2
45,1708544694034,54.004,2,0.03703429375601808,2
46,1708544736026,41.992,2,0.047628119641836546,2
47,1708544790030,54.004,2,0.03703429375601808,2
48,1708544832028,41.998,2,0.047621315300728606,2
49,1708544880029,48.001,834,17.37463802837441,3330
50,1708544934034,54.005,876,16.220720303675584,3498
51,1708544976028,41.994,900,21.43163309044149,3627
52,1708545024026,47.998,841,17.52156339847494,3382
53,1708545072027,48.001,853,17.770463115351763,3445
54,1708545120027,48,932,19.416666666666668,3761
55,1708545174037,54.01,913,16.904276985743383,3685
56,1708545216028,41.991,885,21.075944845324,3573
57,1708545264026,47.998,889,18.521605066877786,3589
58,1708545312027,48.001,289,6.02070790191871,1189
59,1708545360030,48.003,2,0.041664062662750245,41
60,1708545414037,54.007,2,0.03703223656192716,41
61,1708545456026,41.989,2,0.047631522541618045,2
62,1708545504026,48,2,0.041666666666666664,41
