block,timestamp,blocktime,transactions,tps,events
342,1708514856004,6,2,0.3333333333333333,5
343,1708514862004,6,3,0.5,4
344,1708514868004,6,4,0.6666666666666666,6
345,1708514874004,6,2,0.3333333333333333,2
346,1708514880004,6,2,0.3333333333333333,2
347,1708514886004,6,2,0.3333333333333333,4
348,1708514892003,5.999,2,0.33338889814969164,4
349,1708514898004,6.001,2,0.33327778703549404,2
350,1708514904003,5.999,2,0.33338889814969164,2
351,1708514910004,6.001,2,0.33327778703549404,2
352,1708514916003,5.999,2,0.33338889814969164,5
353,1708514922002,5.999,2,0.33338889814969164,2
354,1708514928004,6.002,3,0.49983338887037654,4
355,1708514934003,5.999,2,0.33338889814969164,4
356,1708514940003,6,2,0.3333333333333333,4
357,1708514946003,6,2,0.3333333333333333,2
358,1708514952005,6.002,2,0.33322225924691773,2
359,1708514958003,5.998,2,0.33344448149383127,2
360,1708514964003,6,2,0.3333333333333333,2
361,1708514970002,5.999,2,0.33338889814969164,2
362,1708514976004,6.002,2,0.33322225924691773,5
363,1708514982003,5.999,2,0.33338889814969164,4
364,1708514988004,6.001,2,0.33327778703549404,4
365,1708514994004,6,2,0.3333333333333333,2
366,1708515000003,5.999,2,0.33338889814969164,2
367,1708515006003,6,2,0.3333333333333333,2
368,1708515012003,6,2,0.3333333333333333,2
369,1708515018002,5.999,3,0.5000833472245374,4
370,1708515024004,6.002,2,0.33322225924691773,2
371,1708515030004,6,2,0.3333333333333333,4
372,1708515036004,6,2,0.3333333333333333,7
373,1708515042004,6,3,0.5,4
374,1708515048003,5.999,2,0.33338889814969164,2
375,1708515054004,6.001,2,0.33327778703549404,2
376,1708515060003,5.999,2,0.33338889814969164,2
377,1708515066003,6,2,0.3333333333333333,2
378,1708515072003,6,2,0.3333333333333333,2
379,1708515078003,6,2,0.3333333333333333,4
380,1708515084005,6.002,2,0.33322225924691773,4
381,1708515090003,5.998,2,0.33344448149383127,2
382,1708515096004,6.001,2,0.33327778703549404,5
383,1708515102004,6,2,0.3333333333333333,2
384,1708515108003,5.999,2,0.33338889814969164,2
385,1708515114004,6.001,3,0.4999166805532411,4
386,1708515120003,5.999,2,0.33338889814969164,2
387,1708515126004,6.001,2,0.33327778703549404,4
388,1708515132003,5.999,2,0.33338889814969164,4
389,1708515138003,6,2,0.3333333333333333,2
390,1708515144003,6,2,0.3333333333333333,2
391,1708515150003,6,2,0.3333333333333333,2
392,1708515156003,6,2,0.3333333333333333,5
393,1708515162004,6.001,3,0.4999166805532411,4
394,1708515168003,5.999,2,0.33338889814969164,2
395,1708515174004,6.001,2,0.33327778703549404,4
396,1708515180003,5.999,2,0.33338889814969164,4
