block,timestamp,blocktime,transactions,tps,events
346,1708537854004,6,2,0.3333333333333333,2
347,1708537860004,6,2,0.3333333333333333,2
348,1708537866004,6,2,0.3333333333333333,2
349,1708537872004,6,2,0.3333333333333333,2
350,1708537878004,6,2,0.3333333333333333,4
351,1708537884003,5.999,2,0.33338889814969164,4
352,1708537890004,6.001,2,0.33327778703549404,5
353,1708537896004,6,2,0.3333333333333333,2
354,1708537902004,6,2,0.3333333333333333,2
355,1708537908003,5.999,3,0.5000833472245374,4
356,1708537914004,6.001,2,0.33327778703549404,2
357,1708537920004,6,2,0.3333333333333333,2
358,1708537926004,6,2,0.3333333333333333,4
359,1708537932004,6,2,0.3333333333333333,4
360,1708537938004,6,2,0.3333333333333333,2
361,1708537944004,6,2,0.3333333333333333,2
362,1708537950003,5.999,2,0.33338889814969164,5
363,1708537956004,6.001,2,0.33327778703549404,2
364,1708537962004,6,2,0.3333333333333333,2
365,1708537968003,5.999,2,0.33338889814969164,2
366,1708537974004,6.001,2,0.33327778703549404,4
367,1708537980004,6,3,0.5,6
368,1708537986004,6,2,0.3333333333333333,2
369,1708537992003,5.999,2,0.33338889814969164,2
370,1708537998004,6.001,3,0.4999166805532411,4
371,1708538004004,6,2,0.3333333333333333,2
372,1708538010004,6,2,0.3333333333333333,5
373,1708538016003,5.999,2,0.33338889814969164,2
374,1708538022004,6.001,3,0.4999166805532411,4
375,1708538028003,5.999,2,0.33338889814969164,4
376,1708538034004,6.001,3,0.4999166805532411,6
377,1708538040004,6,2,0.3333333333333333,2
378,1708538046004,6,2,0.3333333333333333,2
379,1708538052004,6,2,0.3333333333333333,2
380,1708538058004,6,2,0.3333333333333333,2
381,1708538064004,6,2,0.3333333333333333,2
382,1708538070003,5.999,2,0.33338889814969164,6
383,1708538076004,6.001,2,0.33327778703549404,4
384,1708538082004,6,2,0.3333333333333333,4
385,1708538088003,5.999,2,0.33338889814969164,2
386,1708538094003,6,2,0.3333333333333333,2
387,1708538100004,6.001,2,0.33327778703549404,2
388,1708538106004,6,3,0.5,4
389,1708538112004,6,2,0.3333333333333333,2
390,1708538118003,5.999,2,0.33338889814969164,4
391,1708538124004,6.001,2,0.33327778703549404,4
392,1708538130004,6,2,0.3333333333333333,5
393,1708538136004,6,3,0.5,4
394,1708538142003,5.999,3,0.5000833472245374,4
395,1708538148004,6.001,2,0.33327778703549404,2
396,1708538154004,6,2,0.3333333333333333,2
397,1708538160004,6,2,0.3333333333333333,2
398,1708538166004,6,2,0.3333333333333333,3
399,1708538172005,6.001,2,0.33327778703549404,4
400,1708538178003,5.998,2,0.33344448149383127,3
401,1708538184003,6,2,0.3333333333333333,2
402,1708538190003,6,2,0.3333333333333333,5
403,1708538196003,6,2,0.3333333333333333,2
404,1708538202004,6.001,3,0.4999166805532411,4
405,1708538208004,6,2,0.3333333333333333,2
406,1708538214003,5.999,2,0.33338889814969164,4
407,1708538220004,6.001,2,0.33327778703549404,4
408,1708538226004,6,2,0.3333333333333333,2
409,1708538232003,5.999,2,0.33338889814969164,2
410,1708538238004,6.001,2,0.33327778703549404,2
411,1708538244004,6,2,0.3333333333333333,2
412,1708538250004,6,2,0.3333333333333333,5
413,1708538256004,6,3,0.5,4
414,1708538262004,6,2,0.3333333333333333,4
415,1708538268004,6,2,0.3333333333333333,4
416,1708538274003,5.999,3,0.5000833472245374,4
417,1708538280004,6.001,2,0.33327778703549404,2
418,1708538286004,6,2,0.3333333333333333,2
419,1708538292003,5.999,2,0.33338889814969164,2
420,1708538298003,6,2,0.3333333333333333,2
421,1708538304004,6.001,2,0.33327778703549404,2
422,1708538310004,6,2,0.3333333333333333,7
423,1708538316004,6,2,0.3333333333333333,4
424,1708538322004,6,2,0.3333333333333333,4
425,1708538328004,6,2,0.3333333333333333,2
426,1708538334004,6,3,0.5,4
427,1708538340004,6,2,0.3333333333333333,2
428,1708538346004,6,2,0.3333333333333333,2
429,1708538352003,5.999,2,0.33338889814969164,2
430,1708538358004,6.001,2,0.33327778703549404,4
431,1708538364005,6.001,2,0.33327778703549404,4
432,1708538370003,5.998,2,0.33344448149383127,5
433,1708538376003,6,2,0.3333333333333333,2
434,1708538382003,6,2,0.3333333333333333,2
435,1708538388003,6,2,0.3333333333333333,2
436,1708538394003,6,2,0.3333333333333333,2
437,1708538400004,6.001,2,0.33327778703549404,2
438,1708538406003,5.999,2,0.33338889814969164,4
439,1708538412003,6,3,0.5,6
440,1708538418003,6,2,0.3333333333333333,2
441,1708538424003,6,2,0.3333333333333333,2
442,1708538430004,6.001,2,0.33327778703549404,5
443,1708538436004,6,2,0.3333333333333333,2
444,1708538442004,6,3,0.5,4
445,1708538448003,5.999,2,0.33338889814969164,2
446,1708538454004,6.001,2,0.33327778703549404,4
447,1708538460003,5.999,2,0.33338889814969164,4
448,1708538466004,6.001,2,0.33327778703549404,2
449,1708538472004,6,3,0.5,4
450,1708538478004,6,2,0.3333333333333333,2
451,1708538484004,6,2,0.3333333333333333,2
452,1708538490004,6,2,0.3333333333333333,5
453,1708538496004,6,2,0.3333333333333333,2
454,1708538502004,6,3,0.5,6
455,1708538508003,5.999,2,0.33338889814969164,4
456,1708538514004,6.001,2,0.33327778703549404,2
457,1708538520004,6,2,0.3333333333333333,2
458,1708538526003,5.999,2,0.33338889814969164,2
459,1708538532004,6.001,3,0.4999166805532411,4
460,1708538538004,6,2,0.3333333333333333,2
461,1708538544003,5.999,2,0.33338889814969164,2
462,1708538550004,6.001,2,0.33327778703549404,6
463,1708538556004,6,3,0.5,6
464,1708538562004,6,2,0.3333333333333333,4
465,1708538568003,5.999,2,0.33338889814969164,2
466,1708538574004,6.001,2,0.33327778703549404,2
467,1708538580004,6,2,0.3333333333333333,2
468,1708538586004,6,2,0.3333333333333333,2
469,1708538592003,5.999,2,0.33338889814969164,2
470,1708538598004,6.001,2,0.33327778703549404,4
471,1708538604005,6.001,2,0.33327778703549404,4
472,1708538610003,5.998,2,0.33344448149383127,5
473,1708538616004,6.001,2,0.33327778703549404,2
474,1708538622004,6,2,0.3333333333333333,2
475,1708538628004,6,2,0.3333333333333333,2
476,1708538634003,5.999,2,0.33338889814969164,2
477,1708538640004,6.001,3,0.4999166805532411,4
478,1708538646003,5.999,2,0.33338889814969164,4
479,1708538652005,6.002,2,0.33322225924691773,4
480,1708538658003,5.998,2,0.33344448149383127,2
481,1708538664003,6,2,0.3333333333333333,2
482,1708538670004,6.001,2,0.33327778703549404,5
483,1708538676004,6,2,0.3333333333333333,2
484,1708538682003,5.999,2,0.33338889814969164,2
485,1708538688004,6.001,2,0.33327778703549404,2
486,1708538694004,6,3,0.5,6
487,1708538700005,6.001,2,0.33327778703549404,4
488,1708538706004,5.999,2,0.33338889814969164,2
489,1708538712003,5.999,2,0.33338889814969164,2
490,1708538718003,6,2,0.3333333333333333,2
491,1708538724004,6.001,2,0.33327778703549404,2
492,1708538730004,6,2,0.3333333333333333,5
493,1708538736004,6,2,0.3333333333333333,2
494,1708538742003,5.999,2,0.33338889814969164,3
495,1708538748003,6,2,0.3333333333333333,4
496,1708538754003,6,3,0.5,5
497,1708538760004,6.001,2,0.33327778703549404,2
498,1708538766004,6,3,0.5,4
499,1708538772004,6,2,0.3333333333333333,2
500,1708538778003,5.999,2,0.33338889814969164,2
501,1708538784004,6.001,2,0.33327778703549404,2
502,1708538790004,6,2,0.3333333333333333,7
503,1708538796003,5.999,2,0.33338889814969164,3
504,1708538802004,6.001,2,0.33327778703549404,3
505,1708538808004,6,2,0.3333333333333333,2
506,1708538814005,6.001,3,0.4999166805532411,4
507,1708538820004,5.999,2,0.33338889814969164,2
