block,timestamp,blocktime,transactions,tps,events
308,1708469376004,6.001,2,0.33327778703549404,4
309,1708469382004,6,2,0.3333333333333333,4
310,1708469388004,6,2,0.3333333333333333,4
311,1708469394003,5.999,2,0.33338889814969164,4
312,1708469400004,6.001,2,0.33327778703549404,7
313,1708469406003,5.999,3,0.5000833472245374,6
314,1708469412004,6.001,2,0.33327778703549404,4
315,1708469418004,6,2,0.3333333333333333,4
316,1708469424004,6,2,0.3333333333333333,4
317,1708469430004,6,2,0.3333333333333333,4
318,1708469436005,6.001,2,0.33327778703549404,4
319,1708469442004,5.999,2,0.33338889814969164,4
320,1708469448004,6,2,0.3333333333333333,4
321,1708469454004,6,2,0.3333333333333333,4
322,1708469460004,6,2,0.3333333333333333,7
323,1708469466004,6,2,0.3333333333333333,4
324,1708469472004,6,2,0.3333333333333333,4
325,1708469478005,6.001,2,0.33327778703549404,4
326,1708469484003,5.998,2,0.33344448149383127,4
327,1708469490003,6,2,0.3333333333333333,4
328,1708469496004,6.001,2,0.33327778703549404,4
329,1708469502004,6,2,0.3333333333333333,4
330,1708469508004,6,2,0.3333333333333333,4
331,1708469514003,5.999,2,0.33338889814969164,3
332,1708469520004,6.001,2,0.33327778703549404,7
333,1708469526004,6,3,0.5,6
334,1708469532003,5.999,2,0.33338889814969164,4
335,1708469538003,6,2,0.3333333333333333,3
336,1708469544004,6.001,2,0.33327778703549404,4
337,1708469550004,6,2,0.3333333333333333,4
338,1708469556003,5.999,2,0.33338889814969164,3
339,1708469562004,6.001,2,0.33327778703549404,4
340,1708469568004,6,2,0.3333333333333333,4
341,1708469574003,5.999,2,0.33338889814969164,3
342,1708469580003,6,2,0.3333333333333333,6
343,1708469586003,6,2,0.3333333333333333,4
344,1708469592004,6.001,3,0.4999166805532411,6
345,1708469598003,5.999,2,0.33338889814969164,3
346,1708469604003,6,2,0.3333333333333333,4
347,1708469610003,6,2,0.3333333333333333,4
348,1708469616004,6.001,2,0.33327778703549404,3
349,1708469622003,5.999,2,0.33338889814969164,4
350,1708469628003,6,3,0.5,6
351,1708469634004,6.001,2,0.33327778703549404,4
352,1708469640004,6,2,0.3333333333333333,7
353,1708469646004,6,3,0.5,6
354,1708469652003,5.999,3,0.5000833472245374,6
355,1708469658004,6.001,2,0.33327778703549404,4
356,1708469664004,6,2,0.3333333333333333,4
357,1708469670003,5.999,2,0.33338889814969164,3
358,1708469676004,6.001,2,0.33327778703549404,4
359,1708469682003,5.999,2,0.33338889814969164,4
360,1708469688004,6.001,2,0.33327778703549404,4
361,1708469694004,6,2,0.3333333333333333,4
362,1708469700003,5.999,2,0.33338889814969164,6
363,1708469706004,6.001,2,0.33327778703549404,4
364,1708469712004,6,2,0.3333333333333333,4
365,1708469718004,6,2,0.3333333333333333,4
366,1708469724003,5.999,2,0.33338889814969164,4
367,1708469730004,6.001,2,0.33327778703549404,4
368,1708469736004,6,2,0.3333333333333333,4
369,1708469742003,5.999,2,0.33338889814969164,3
370,1708469748003,6,4,0.6666666666666666,8
371,1708469754003,6,2,0.3333333333333333,4
372,1708469760004,6.001,2,0.33327778703549404,7
373,1708469766003,5.999,2,0.33338889814969164,3
374,1708469772004,6.001,2,0.33327778703549404,4
375,1708469778004,6,2,0.3333333333333333,4
376,1708469784004,6,2,0.3333333333333333,4
377,1708469790003,5.999,2,0.33338889814969164,4
378,1708469796004,6.001,2,0.33327778703549404,4
379,1708469802004,6,2,0.3333333333333333,4
380,1708469808004,6,2,0.3333333333333333,4
381,1708469814004,6,2,0.3333333333333333,4
382,1708469820004,6,2,0.3333333333333333,7
383,1708469826004,6,2,0.3333333333333333,4
384,1708469832004,6,2,0.3333333333333333,4
385,1708469838003,5.999,2,0.33338889814969164,4
386,1708469844004,6.001,2,0.33327778703549404,4
387,1708469850004,6,2,0.3333333333333333,4
388,1708469856003,5.999,2,0.33338889814969164,4
389,1708469862003,6,2,0.3333333333333333,3
390,1708469868003,6,2,0.3333333333333333,4
391,1708469874003,6,2,0.3333333333333333,4
392,1708469880004,6.001,2,0.33327778703549404,7
393,1708469886004,6,2,0.3333333333333333,4
394,1708469892004,6,2,0.3333333333333333,4
395,1708469898004,6,2,0.3333333333333333,3
396,1708469904004,6,2,0.3333333333333333,4
397,1708469910004,6,2,0.3333333333333333,4
398,1708469916004,6,2,0.3333333333333333,3
399,1708469922004,6,2,0.3333333333333333,4
400,1708469928004,6,3,0.5,6
401,1708469934004,6,2,0.3333333333333333,4
402,1708469940004,6,2,0.3333333333333333,7
403,1708469946003,5.999,2,0.33338889814969164,4
404,1708469952004,6.001,2,0.33327778703549404,4
405,1708469958004,6,2,0.3333333333333333,3
406,1708469964004,6,2,0.3333333333333333,4
407,1708469970004,6,2,0.3333333333333333,4
408,1708469976003,5.999,2,0.33338889814969164,4
409,1708469982004,6.001,2,0.33327778703549404,4
410,1708469988004,6,2,0.3333333333333333,4
411,1708469994004,6,2,0.3333333333333333,4
412,1708470000004,6,2,0.3333333333333333,7
413,1708470006004,6,3,0.5,6
414,1708470012004,6,3,0.5,6
415,1708470018003,5.999,2,0.33338889814969164,3
416,1708470024004,6.001,2,0.33327778703549404,4
417,1708470030004,6,2,0.3333333333333333,4
418,1708470036004,6,2,0.3333333333333333,4
419,1708470042004,6,2,0.3333333333333333,4
420,1708470048003,5.999,2,0.33338889814969164,4
421,1708470054004,6.001,2,0.33327778703549404,4
422,1708470060005,6.001,2,0.33327778703549404,7
423,1708470066003,5.998,2,0.33344448149383127,4
424,1708470072004,6.001,2,0.33327778703549404,4
425,1708470078004,6,2,0.3333333333333333,4
426,1708470084004,6,2,0.3333333333333333,4
427,1708470090004,6,2,0.3333333333333333,4
428,1708470096003,5.999,2,0.33338889814969164,4
429,1708470102004,6.001,2,0.33327778703549404,4
430,1708470108005,6.001,3,0.4999166805532411,6
431,1708470114003,5.998,2,0.33344448149383127,3
432,1708470120004,6.001,2,0.33327778703549404,7
433,1708470126004,6,2,0.3333333333333333,4
434,1708470132004,6,3,0.5,6
435,1708470138003,5.999,2,0.33338889814969164,4
436,1708470144004,6.001,2,0.33327778703549404,4
437,1708470150004,6,3,0.5,6
438,1708470156003,5.999,2,0.33338889814969164,4
439,1708470162003,6,2,0.3333333333333333,4
440,1708470168003,6,2,0.3333333333333333,4
441,1708470174004,6.001,2,0.33327778703549404,4
442,1708470180004,6,2,0.3333333333333333,7
443,1708470186004,6,2,0.3333333333333333,4
444,1708470192004,6,2,0.3333333333333333,4
445,1708470198003,5.999,2,0.33338889814969164,4
446,1708470204004,6.001,2,0.33327778703549404,4
447,1708470210003,5.999,2,0.33338889814969164,4
448,1708470216004,6.001,2,0.33327778703549404,4
449,1708470222004,6,2,0.3333333333333333,4
450,1708470228004,6,2,0.3333333333333333,4
451,1708470234004,6,2,0.3333333333333333,4
452,1708470240004,6,2,0.3333333333333333,7
453,1708470246004,6,2,0.3333333333333333,4
454,1708470252003,5.999,2,0.33338889814969164,4
455,1708470258003,6,2,0.3333333333333333,4
456,1708470264005,6.002,2,0.33322225924691773,4
457,1708470270003,5.998,3,0.5001667222407469,6
458,1708470276004,6.001,2,0.33327778703549404,4
459,1708470282004,6,2,0.3333333333333333,4
460,1708470288004,6,3,0.5,6
461,1708470294004,6,2,0.3333333333333333,4
462,1708470300005,6.001,2,0.33327778703549404,7
463,1708470306004,5.999,2,0.33338889814969164,4
464,1708470312004,6,2,0.3333333333333333,4
465,1708470318004,6,2,0.3333333333333333,4
466,1708470324004,6,2,0.3333333333333333,4
467,1708470330003,5.999,2,0.33338889814969164,4
468,1708470336004,6.001,2,0.33327778703549404,4
